,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,dominant_topic
4069,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,16
4070,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.0,0.0,0.0,0.1,0.0,0.04,0.06,0.0,0.0,0.0,0.06,1
4071,0.0,0.0,0.0,0.02,0.0,0.11,0.0,0.21,0.0,0.0,0.07,0.0,0.0,0.21,0.0,0.0,0.02,0.06,0.23,0.06,18
4072,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.03,0.05,0.0,0.27,0.16,0.0,0.31,0.08,0.0,0.03,0.0,15
4073,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.42,0.01,0.0,0.0,0.1,0.07,0.0,0.0,0.0,0.0,0.33,0.0,8
4074,0.0,0.0,0.01,0.03,0.03,0.04,0.0,0.09,0.0,0.08,0.0,0.05,0.0,0.0,0.0,0.0,0.01,0.2,0.11,0.34,19
4075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.11,0.87,0.0,18
4076,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.08,0.0,0.0,0.0,0.0,7
4077,0.0,0.0,0.02,0.0,0.0,0.07,0.0,0.0,0.37,0.0,0.09,0.0,0.0,0.05,0.0,0.04,0.0,0.0,0.25,0.1,8
4078,0.0,0.0,0.21,0.04,0.0,0.0,0.0,0.09,0.0,0.0,0.23,0.31,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,11
4079,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.52,0.0,0.12,0.16,0.0,0.0,0.08,13
4080,0.0,0.0,0.0,0.0,0.0,0.05,0.21,0.0,0.2,0.0,0.0,0.01,0.0,0.0,0.24,0.0,0.0,0.21,0.0,0.08,14
4081,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.01,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.25,0.0,0.2,8
4082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.08,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.23,0.15,0.0,8
4083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.12,0.0,0.19,0.0,0.01,0.07,0.0,0.0,0.0,10
4084,0.0,0.0,0.41,0.26,0.0,0.0,0.0,0.28,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,2
4085,0.0,0.01,0.02,0.64,0.0,0.0,0.01,0.1,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.2,3
4086,0.0,0.01,0.04,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.07,0.11,0.01,0.02,0.01,0.58,0.01,0.0,0.04,0.06,15
4087,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.01,0.08,0.0,0.0,0.0,11
4088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.0,0.1,0.7,0.0,0.08,0.0,16
4089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.92,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,11
4090,0.03,0.0,0.01,0.08,0.0,0.06,0.0,0.0,0.37,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.04,0.0,0.38,19
4091,0.0,0.01,0.19,0.0,0.0,0.0,0.22,0.0,0.31,0.0,0.0,0.0,0.0,0.02,0.25,0.0,0.0,0.0,0.0,0.0,8
4092,0.0,0.15,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.2,0.0,0.0,0.02,0.0,0.0,0.52,0.02,18
4093,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,8
4094,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,11
4095,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.18,0.0,0.0,0.03,0.02,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.02,5
4096,0.7,0.0,0.06,0.0,0.0,0.03,0.0,0.11,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0
4097,0.0,0.0,0.24,0.01,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.14,7
4098,0.0,0.0,0.0,0.03,0.0,0.37,0.0,0.47,0.0,0.08,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,7
4099,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.01,0.18,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.15,7
4100,0.0,0.0,0.0,0.07,0.0,0.05,0.0,0.0,0.12,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,9
4101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.47,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.1,9
4102,0.0,0.08,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.48,0.24,0.0,0.1,0.0,0.0,0.0,0.02,0.0,0.0,0.0,9
4103,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.09,0.45,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,11
4104,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.33,0.0,0.0,0.09,0.19,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,7
4105,0.06,0.0,0.0,0.0,0.0,0.21,0.0,0.54,0.0,0.03,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,7
4106,0.0,0.0,0.1,0.32,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,7
4107,0.0,0.0,0.0,0.05,0.0,0.03,0.0,0.0,0.22,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.49,0.0,0.16,17
4108,0.0,0.0,0.0,0.6,0.01,0.0,0.0,0.09,0.03,0.11,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,3
4109,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.9,0.0,18
4110,0.0,0.0,0.02,0.12,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.09,11
4111,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.23,0.01,0.0,0.18,0.0,0.07,0.0,0.11,0.2,0.07,10
4112,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.35,0.06,18
4113,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.0,0.0,0.09,0.56,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,11
4114,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.76,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.15,0.02,0.0,9
4115,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,3
4116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.03,0.87,0.02,18
4117,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.47,0.0,0.38,0.0,0.0,0.0,0.0,13
4118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,10
4119,0.35,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.35,0.0,0.0,0.0,0.0,0
4120,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.33,0.0,18
4121,0.0,0.14,0.0,0.0,0.0,0.0,0.11,0.0,0.46,0.0,0.0,0.0,0.01,0.0,0.27,0.0,0.0,0.0,0.01,0.0,8
4122,0.0,0.16,0.0,0.0,0.0,0.05,0.0,0.01,0.21,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.19,14
4123,0.01,0.0,0.06,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,7
4124,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.09,0.0,1
4125,0.0,0.01,0.0,0.36,0.0,0.0,0.0,0.02,0.01,0.02,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.19,0.01,3
4126,0.0,0.69,0.07,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.03,0.0,0.02,0.0,0.0,0.01,0.1,0.0,0.0,0.01,1
4127,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.01,0.02,0.75,0.0,0.08,0.0,0.0,0.0,0.0,13
4128,0.09,0.0,0.0,0.0,0.0,0.17,0.0,0.03,0.0,0.0,0.0,0.02,0.05,0.2,0.0,0.15,0.1,0.0,0.0,0.18,13
4129,0.01,0.0,0.0,0.36,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
4130,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.24,0.0,0.0,0.28,0.0,0.01,0.0,0.03,0.0,0.0,0.0,1
4131,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,8
4132,0.0,0.28,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.28,0.04,0.0,0.16,0.0,0.06,0.0,0.0,0.04,0.1,0.0,1
4133,0.26,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.04,0.06,0.0,0.43,0.1,0.0,0.0,0.05,15
4134,0.0,0.0,0.09,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.04,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
4135,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.13,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,11
4136,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.38,0.19,18
4137,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.05,0.0,0.45,0.0,0.03,0.01,0.0,0.02,0.0,0.0,12
4138,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.26,0.0,0.0,0.0,0.45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,11
4139,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.8,0.0,0.0,17
4140,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.11,14
4141,0.0,0.65,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.08,0.05,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4142,0.0,0.0,0.0,0.5,0.0,0.08,0.0,0.0,0.0,0.0,0.13,0.02,0.0,0.07,0.0,0.0,0.16,0.04,0.0,0.0,3
4143,0.0,0.0,0.02,0.48,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.16,0.0,0.0,0.03,0.24,0.0,0.0,3
4144,0.0,0.0,0.0,0.09,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,17
4145,0.0,0.0,0.06,0.02,0.0,0.0,0.29,0.04,0.07,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4146,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6
4147,0.0,0.02,0.0,0.03,0.0,0.0,0.01,0.48,0.0,0.0,0.08,0.14,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,7
4148,0.0,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.37,0.0,0.0,0.0,0.0,0.38,0.08,0.0,0.0,0.0,0.01,0.0,13
4149,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.44,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.15,0.0,0.0,0.16,7
4150,0.16,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.24,0.07,0.03,8
4151,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.49,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4152,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.42,0.03,0.02,0.12,0.0,0.03,0.36,0.0,0.0,0.0,10
4153,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.32,0.0,0.0,0.0,0
4154,0.0,0.14,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.02,0.32,0.0,0.0,0.03,0.0,0.0,14
4155,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.52,0.0,0.0,0.01,0.0,0.0,0.42,0.0,0.01,0.0,0.0,0.03,8
4156,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.04,0.0,0.1,0.0,0.61,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,11
4157,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.18,0.04,0.01,0.03,0.0,0.04,0.02,0.01,0.19,0.32,0.13,18
4158,0.0,0.0,0.0,0.31,0.0,0.1,0.02,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.05,0.0,0.01,0.44,0.0,0.0,17
4159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.06,0.03,0.03,0.51,0.0,0.03,0.0,0.05,0.22,14
4160,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
4161,0.0,0.02,0.04,0.0,0.0,0.0,0.01,0.0,0.14,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,17
4162,0.0,0.0,0.25,0.12,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,7
4163,0.0,0.02,0.0,0.0,0.0,0.0,0.35,0.16,0.0,0.0,0.0,0.1,0.01,0.0,0.0,0.0,0.36,0.0,0.0,0.01,16
4164,0.0,0.03,0.07,0.29,0.0,0.27,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,3
4165,0.0,0.0,0.0,0.61,0.0,0.02,0.0,0.1,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3
4166,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.18,0.01,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.65,0.04,18
4167,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.92,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
4168,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.2,2
4169,0.0,0.46,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4170,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.32,0.0,0.01,0.03,0.0,0.03,0.32,0.01,0.03,0.0,0.0,0.0,0.05,7
4171,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,11
4172,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
4173,0.01,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
4174,0.14,0.0,0.07,0.0,0.0,0.0,0.02,0.0,0.5,0.08,0.0,0.03,0.05,0.0,0.04,0.0,0.0,0.0,0.0,0.07,8
4175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,11
4176,0.0,0.0,0.01,0.0,0.0,0.56,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.16,0.0,0.0,5
4177,0.08,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.08,0.0,0.22,0.03,0.0,0.04,0.0,0.5,19
4178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.13,0.0,0.0,0.05,0.0,0.03,0.0,0.07,0.35,0.0,8
4179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16
4180,0.04,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.25,3
4181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.03,0.23,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,7
4182,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.2,0.08,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.2,0.0,1
4183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.01,0.62,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,11
4184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.16,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,15
4185,0.02,0.0,0.0,0.01,0.0,0.36,0.16,0.0,0.0,0.29,0.0,0.15,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,5
4186,0.0,0.1,0.0,0.0,0.0,0.13,0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.64,0.0,0.02,17
4187,0.0,0.13,0.02,0.08,0.0,0.2,0.01,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.37,0.0,0.0,17
4188,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.01,0.0,0.39,0.0,0.0,0.19,0.0,0.0,14
4189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.01,0.94,0.0,18
4190,0.0,0.01,0.82,0.0,0.0,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.0,0.0,0.0,2
4191,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,16
4192,0.01,0.13,0.53,0.0,0.0,0.0,0.16,0.0,0.07,0.01,0.02,0.0,0.0,0.05,0.0,0.02,0.0,0.0,0.0,0.0,2
4193,0.01,0.04,0.07,0.0,0.0,0.22,0.01,0.0,0.01,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.0,0.0,10
4194,0.06,0.14,0.0,0.0,0.01,0.1,0.08,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.21,17
4195,0.0,0.0,0.54,0.07,0.0,0.0,0.0,0.19,0.1,0.0,0.0,0.0,0.0,0.01,0.06,0.02,0.0,0.0,0.0,0.0,2
4196,0.06,0.11,0.08,0.0,0.0,0.0,0.03,0.01,0.26,0.0,0.0,0.0,0.0,0.07,0.0,0.38,0.0,0.0,0.0,0.0,15
4197,0.0,0.31,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.1,0.0,0.07,0.24,0.0,0.0,0.02,0.0,0.24,0.0,1
4198,0.28,0.0,0.0,0.0,0.0,0.61,0.0,0.06,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,5
4199,0.19,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,16
4200,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.86,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4201,0.0,0.0,0.0,0.01,0.0,0.0,0.07,0.18,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.03,0.3,0.0,0.0,0.04,11
4202,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.18,0.0,0.0,0.06,0.0,0.09,0.0,0.01,0.29,0.0,8
4203,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.54,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,8
4204,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.02,0.03,0.01,0.0,0.0,0.0,0.26,0.0,8
4205,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,11
4206,0.0,0.0,0.22,0.0,0.0,0.0,0.16,0.0,0.03,0.0,0.08,0.06,0.0,0.0,0.0,0.34,0.1,0.0,0.0,0.0,15
4207,0.0,0.0,0.06,0.08,0.0,0.0,0.0,0.15,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.2,15
4208,0.15,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.0,0.17,0.0,0.0,0.0,0.0,2
4209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16
4210,0.0,0.0,0.0,0.72,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,3
4211,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.88,0.02,0.0,0.0,0.0,0.05,0.02,0.0,0.0,11
4212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.23,0.0,0.0,0.0,0.0,7
4213,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,2
4214,0.02,0.0,0.32,0.05,0.0,0.01,0.01,0.49,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,7
4215,0.05,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.18,0.47,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,11
4216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.46,0.1,0.03,0.0,0.05,0.05,0.0,0.0,0.26,11
4217,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.32,0.0,0.0,0.0,0.0,13
4218,0.0,0.0,0.12,0.11,0.0,0.01,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.11,7
4219,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.01,0.53,0.03,18
4220,0.0,0.08,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.87,0.0,0.0,0.01,0.0,0.0,0.0,0.0,12
4221,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.0,0.82,0.0,0.0,0.0,0.0,15
4222,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.22,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
4223,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,7
4224,0.38,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.03,0.0,0.02,8
4225,0.05,0.0,0.0,0.06,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,6
4226,0.26,0.0,0.08,0.0,0.0,0.02,0.01,0.0,0.46,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.11,0.0,0.02,8
4227,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.03,0.24,0.0,0.02,0.0,0.0,0.03,0.0,0.32,9
4228,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.55,0.32,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,10
4229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.89,0.0,0.0,17
4230,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.02,0.13,7
4231,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.02,0.57,0.0,0.01,0.0,0.0,0.0,0.02,13
